Report generated on: 07-31-2025 16:15:05
"API","","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"INTL.55-1-CHE-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0.1","0.12","0.22","0.26","0.26","0.1","0.14","0.12","0.14","0.1","0.1","0.115","0.138","0.251","0.251","0.251","0.251","0.251","0.251","0.251","0.251"
"INTL.57-1-CHE-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.58-1-CHE-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-CHE-TBPD.A","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.12","0.22","0.26","0.26","0.1","0.14","0.12","0.14","0.1","0.1","0.115","0.138","0.251","0.251","0.251","0.251","0.251","0.251","0.251","0.251"
"INTL.56-1-CHE-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","1.442","1.6","1.6","1.7","2","2.2","2","1.706527322","1.819013699","1.949690411","1.6280602739726","3.261","3.202","3.735","3.244","3.3455","3.2688","2.977","2.874","2.3574","2.9225","2.8982","1.7749","1.0047","1.0245","1.0834","0.9412","0.8898","0.973109863297987","0.959629189806569","0.983401756803863","0.9683824240491803"
"","Syria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-SYR-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","164","166","160","167","170","178","190","226","260","337","385","491","478","576.7671232876712","592.506","622.464","602.118","593.158","593.518","595.815","572.519","612.579602739726","676.6782465753424","651.575","483.988","444.63","418.721","400.964","402.624","398.492","381.188","349.36739726027395","168.27134972677595","57.88941095890411","30.914931506849314","24.95275890410959","23.648497267759563","24.383","30.768479452054795","37.34","54.45832240437159","79.08665331319852","93.83623608360483","62.799747470509864","61.68931389157377"
"INTL.55-1-SYR-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","164","166","160","167","170","178","195","231","266","342","390","494","483","576.7671232876712","592.506","622.464","602.118","593.158","593.518","595.815","572.519","612.579602739726","676.6782465753424","651.575","486.981","447.874","421.27","404.094","406.412","400.998","385","352.42739726027395","170.79234972677597","59.49041095890411","32.52493150684931","26.55375890410959","25.201497267759564","26","32.40547945205479","39","56.027322404371596","80.80273972602743","95.52836712328767","64.53171232876713","63.40277049180328"
"INTL.57-1-SYR-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","176","173","176.2876712328767","236.61369863013698","272.5409836065574","327.73972602739724","392.17808219178085","462.1506849315069","520.0819672131148","563.7671232876712","579.206","609.164","578.818","569.858","570.218","572.315","544.519","578.407","624.144","601.575","441.981","412.874","386.27","369.094","371.412","365.998","350","318.6027397260274","145.79234972677597","45.326027397260276","22.524931506849317","18.55375890410959","17.201497267759564","18","24.405479452054795","30","46.027322404371596","70.80273972602743","85.7068493150685","55","54.15300546448088"
"INTL.58-1-SYR-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","2","2","2","2","3","3","3","13","13","13","13.3","13.3","23.3","23.3","23.3","23.5","28","34.172602739726024","52.534246575342465","50","45","35","35","35","35","35","35","33.824657534246576","25","14.164383561643836","10","8","8","8","8","9","10","10","9.821517808219179","9.531712328767123","9.249765027322404"
"INTL.59-1-SYR-TBPD.A","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-SYR-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","-4.5","-4.5","-4.3","-4.5","-4.7","-4.2","-4.1","-4.040471308","-4.564646215","-5.446795114","-3.81792085949589","-2.993","-3.244","-2.549","-3.13","-3.788","-2.506","-3.812","-3.06","-2.521","-1.601","-1.61","-1.601","-1.553","-1.617","-1.637","-1.66","-1.569","-1.7160864128289077","-1.692131039682836","-1.7319648582572602","-1.7134566002295082"
"","Taiwan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-TWN-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","9","10","8","8","8","6","-2.2","0.0714944902","-2.7","-5.3","-5.4","-6.1","-4.6","2","1","1","1","1","1","1","1","1","0.8823095890410959","0.7885589041095891","10.56285519125683","15.719194520547946","20.704","26.283","15.5049","24.7877","23.6187","20.1726","22.6993","25.8934","25.4352","23.6072","22.2658","23.7574","24.0301","24.3594","23.0721","25.15603805217253","24.81791607900071","25.382701274568475","25.380778536445355"
"INTL.55-1-TWN-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","7","8","6","6","6","4","4","5","4","4","4","3.2","3","2","1","1","1","1","1","1","1","1","0.8823095890410959","0.7885589041095891","0.7958551912568306","0.5881945205479452","0.432","0.436","0.707","1.006","0.275","0.225","1.366","1.332","1.302","0.9050000000000001","0.248","0.826","0.826","0.826","0.826","0.826","0.826","0.826","0.826"
"INTL.57-1-TWN-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","0.8823095890410959","0.7885589041095891","0.7658551912568305","0.5581945205479452","0.402","0.306","0.277","0.276","0.245","0.195","0.196","0.196","0.196","0.196","0.196","0.196","0.196","0.196","0.196","0.196","0.196","0.196","0.196"
"INTL.58-1-TWN-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.63","0.63","0.63","0.63","0.63","0.63","0.63","0.63"
"INTL.59-1-TWN-TBPD.A","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.1","0.4","0.7","0","0","1.14","1.106","1.076","0.679","0.022","0","0","0","0","0","0","0","0"
"INTL.56-1-TWN-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","-6.7","-6.4","-8.7","-8.6","-8.7","-8.5","-9","-7.412950736","2.505795254","7.383959398","6.92500975801637","9.767","15.131","20.272","25.847","14.7979","23.7817","23.3437","19.9476","21.3333","24.5614","24.1332","22.7022","22.0178","22.9314","23.2041","23.5334","22.2461","24.33003805217253","23.99191607900071","24.556701274568475","24.554778536445355"
"","Tajikistan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-TJK-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","1.3","1","1","0.797","0.598","0.52","0.5","0.4","0.4","0.326","0.309","0.352","0.355","0.3345123287671233","0.30293698630136984","0.27635616438356164","0.2381201693989071","0.2223205205479452","0.219246","0.21909","0.19184590163934426","0.192","0.19821","0.17618643835616438","0.17474","0.31052","0.31045","0.31037","0.31068","0.31018146364968024","0.3102625001644544","0.31110982027416906","0.3130935668715847"
"INTL.55-1-TJK-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","1.3","1","1","0.797","0.598","0.52","0.5","0.4","0.4","0.326","0.309","0.352","0.352","0.3315123287671233","0.2999369863013699","0.27135616438356164","0.2352431693989071","0.21799452054794521","0.215","0.215","0.21374590163934426","0.206","0.206","0.1816164383561644","0.18","0.316","0.316","0.316","0.316","0.316","0.316","0.316","0.316"
"INTL.57-1-TJK-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","--","--","--","--","--","","--","--","--","--","--","--","1","1","1","0.797","0.598","0.52","0.5","0.4","0.4","0.326","0.309","0.352","0.352","0.3315123287671233","0.2999369863013699","0.27135616438356164","0.2352431693989071","0.21799452054794521","0.215","0.215","0.21374590163934426","0.206","0.206","0.1816164383561644","0.18","0.316","0.316","0.316","0.316","0.316","0.316","0.316","0.316"
"INTL.58-1-TJK-TBPD.A","                NGPL (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-TJK-TBPD.A","                Other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-TJK-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","","0","0","0","","","","","0.003024367","0.003032653","0.002779932","0.00277993193424658","0.003","0.003","0.003","0.005","0.002877","0.004326","0.004246","0.00409","-0.0219","-0.014","-0.00779","-0.00543","-0.00526","-0.00548","-0.00555","-0.005630000000000001","-0.00532","-0.005818536350319729","-0.005737499835545628","-0.004890179725830959","-0.0029064331284153005"
"","Tanzania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-TZA-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0.0166217158904109","0.0782473605890411","0.0320238373046448","-0.2","-0.2","-0.1","-0.0018153290033115","","","","","","","","","","","","0","0","0","0","0","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.55-1-TZA-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.57-1-TZA-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.58-1-TZA-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-TZA-TBPD.A","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-TZA-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","-0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Thailand","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-THA-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","1.3","2.3","12","18","30","53","52","49","53","51","58","61","67","67.83013698630137","108.66","104.378","136.683","141.98931506849314","149.18485479452056","156.88359726027397","194.08459289617485","205.9136712328767","222.56730410958903","234.98499452054796","251.50759016393442","308.65284109589044","342.8583232876712","360.55195342465754","387.17796229508195","410.7629835616438","420.15366301369863","445.0469095890411","485.47056284153007","492.7751835616438","493.03984246575345","514.3807630136986","524.6818901639344","536.3401731506849","519.5000698630137","525.0202082191781","488.631918579235","460.59804743775123","420.959867764078","408.6611635735182","417.9593811914918"
"INTL.55-1-THA-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0.3","1.3","11","17","29","52","51","47","52","51","57","59","65","67.83013698630137","108.66","104.378","136.683","141.98931506849314","149.18485479452056","156.88359726027397","194.08459289617485","205.9136712328767","222.56730410958903","234.98499452054796","230.81959016393444","290.9768410958904","325.56732328767123","345.8849534246575","372.30526229508195","389.67298356164383","401.9462630136986","427.3589095890411","467.37706284153006","473.7463835616438","474.36934246575345","493.5968630136986","504.5245901639344","515.3465731506849","498.1013698630137","503.31780821917806","468.116718579235","438.16101424657535","398.8346882191781","386.0151430136986","395.3384625136612"
"INTL.57-1-THA-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","23","36","35","33","38","39.6986301369863","41.75342465753425","46.15068493150685","52.08469945355191","53.83013698630137","64.297","60.57","76.389","79.55331506849315","84.41385479452055","89.85059726027397","120.38459289617487","127.81367123287671","142.81730410958903","158.98499452054796","153.7195901639344","183.3768410958904","204.19932328767123","213.40795342465753","228.82826229508197","237.94098356164383","241.80126301369864","224.1279095890411","238.57906284153006","240.76438356164383","232.9753424657534","248.16986301369863","257.5245901639344","239.66849315068492","228.1013698630137","228.3178082191781","202.11671857923497","176.98430410958903","143.08263561643835","136.17815890410958","151.9172131147541"
"INTL.58-1-THA-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","","13","16","15","17","11","12","13","14","14","44.363","43.808","60.294","62.436","64.771","67.033","73.7","78.1","79.75","76","77","106","119","128","130","134","141","184","205","198","203","204","204","217","218","215","209","202.4986301369863","197.07397260273973","191.15890410958903","184.7431693989071"
"INTL.59-1-THA-TBPD.A","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","1.6","2.368","4.477","13.477","17.732","19.145","19.231","23.798","34.982","38.394","41.427","43","58.67808","52","60","57","58.67808","58.67808","58.67808","58.67808"
"INTL.56-1-THA-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","2.4","3.3","2.8","4.2","11","12","14","12.19746165","18.03147059","14.26012242","19.8689837704833","20.688","17.676","17.291","14.667","14.8727","21.09","18.2074","17.688","18.0935","19.0288","18.6705","20.7839","20.1573","20.9936","21.3987","21.7024","20.5152","22.43703319117589","22.12517954489993","22.646020559819544","22.620918677830602"
"","The Bahamas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-BHS-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.55-1-BHS-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.57-1-BHS-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.58-1-BHS-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-BHS-TBPD.A","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-BHS-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Timor-Leste","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-TLS-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","47.91544535519126","89","107","93","102","98","88","100","108","70","45","45","30","21","15","23","14","12","10","5","2"
"INTL.55-1-TLS-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","47.91544535519126","89","107","93","102","98","88","100","108","70","45","45","30","21","15","23","14","12","10","5","2"
"INTL.57-1-TLS-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","--","--","--","--","--","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","47.91544535519126","89","107","93","102","98","88","100","108","70","45","45","30","21","15","23","14","12","10","5","2"
"INTL.58-1-TLS-TBPD.A","                NGPL (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-TLS-TBPD.A","                Other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-TLS-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Togo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-TGO-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.55-1-TGO-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.57-1-TGO-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.58-1-TGO-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-TGO-TBPD.A","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-TGO-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Tonga","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-TON-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.55-1-TON-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.57-1-TON-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.58-1-TON-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-TON-TBPD.A","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-TON-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Trinidad and Tobago","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-TTO-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","214","243","183","163","173","178","166","156","156","153","149","152","140","124.56712328767124","142","142","141","134.57534246575344","133.6270301369863","140.97938356164383","138.0474480874317","133.99707123287672","153.93270684931508","163.45531780821918","151.01737704918034","170.50478630136988","180.15233150684932","156.62859178082192","157.13492076502732","156.36385753424656","148.7203","141.9062493150685","121.18425409836065","118.52607671232877","115.05906575342466","109.3333698630137","97.22859508196721","99.28320684931508","87.97980267248553","82.81268296961109","76.62429172841576","81.62328915185576","78.75860794125799","72.72641576089751","71.5717673622986"
"INTL.55-1-TTO-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","211","240","180","160","170","175","168","157","157","154","150","154","142","124.56712328767124","142","142","141","134.57534246575344","133.6270301369863","140.97938356164383","138.0474480874317","133.99707123287672","153.93270684931508","163.45531780821918","151.94737704918032","171.23478630136987","178.97433150684932","157.1325917808219","157.14642076502733","156.1120575342466","148.418","142.1022493150685","121.95225409836065","119.30207671232877","116.11206575342466","108.7463698630137","96.65929508196722","98.69030684931508","87.37980267248554","82.20418296961108","76.04909172841575","80.9942182604415","78.13826774085507","72.09147235616439","70.95379251937237"
"INTL.57-1-TTO-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","169","176","169","155","151","149.23835616438356","151.06027397260274","144.5041095890411","136.23224043715848","118.65479452054795","132","132","129","123.57534246575342","122.6270301369863","124.97938356164383","119.1068524590164","113.35339726027398","130.6426301369863","134.77077260273973","122.89577595628415","144.42525753424658","143.45042465753426","121.26452054794521","114.7789781420765","109.75621917808219","101.23271780821918","94.92222191780822","84.73482786885246","82.85610410958904","81.2583890410959","78.62970136986301","71.4848306010929","71.82389315068494","63.494622946458136","58.84472054794521","56.471274788525044","59.847681274140136","58.43570883674548","53.726239479452055","50.67338442388956"
"INTL.58-1-TTO-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","","","","","","","","4.698630136986301","9.166666666666666","5.912328767123288","10","10","12","11","11","16","18.940595628415302","20.64367397260274","23.290076712328766","28.684545205479452","29.051601092896174","26.23652876712329","33.74390684931507","32.701071232876714","38.10744262295082","43.55883835616439","47.18528219178082","44.98002739726027","35.2174262295082","34.44597260273973","32.85367671232877","30.116668493150684","25.174464480874317","26.86641369863014","23.8851797260274","23.35946242166588","19.57781693989071","16.74653698630137","15.302558904109592","13.96523287671233","15.88040809548282"
"INTL.59-1-TTO-TBPD.A","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.573","1.78","3.167","4.26","2.797","0","2.2","2","2","2","0","0","0","0","0","0","4.4","4.4","4.4","4.4"
"INTL.56-1-TTO-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","-1.1","-0.8","-0.8","-1.2","-1.1","-0.8","-0.9","-1.004071348","-1.202071725","-1.027495894","-1.09223483131507","-0.93","-0.73","1.178","-0.504","-0.0115","0.2518","0.3023","-0.196","-0.768","-0.776","-1.053","0.587","0.5693","0.5929000000000001","0.6","0.6085","0.5752","0.6290708914142583","0.6203402004029123","0.6349434047331233","0.6179748429262295"
"","Tunisia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-TUN-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","110","118","120","120","120","114","111","109","108","110","98","109","114","102","94","92","89","81","85","84","78","73.25","76","68","71.905","72.748","70.802","97.584","85.50711202185792","81.01081369863014","78.8695602739726","67.14014246575343","65.8292868852459","63.72494520547945","53.199260273972605","39.716","41.725","42.41320547945205","40.388021917808224","37.70013795846222","34.79866393442623","42.02238619787645","36.446484653040514","34.398295227478904","30.64956821690538"
"INTL.55-1-TUN-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","110","118","120","120","120","114","111","109","108","110","98","109","114","102","94","92","89","81","85","84","78","73.25","76","68","72","73","71","98","85.93911202185792","81.37081369863014","78.9306602739726","67.32914246575342","66.2942868852459","64.14794520547945","53.5972602739726","40","42","42.70020547945206","40.67802191780822","37.99413795846222","35.07666393442623","42.326509589041095","36.74630136986302","34.7051698630137","30.948984523520135"
"INTL.57-1-TUN-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","115","114","111","105","103","104","95","109","114","98","92","89","87","79","81","82","76","70","73","66","70","71","69","96","82.93911202185792","78.37081369863014","74.9306602739726","64.32914246575342","63.2942868852459","60.14794520547945","49.5972602739726","36","38","36.70020547945206","35.67802191780822","33.99413795846222","31.194557377049183","38.633912328767124","33.23401917808219","31.36436712328767","27.771082884175872"
"INTL.58-1-TUN-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","","","","1.5068493150684932","2","4","4","4","4","4","2","3","2","2","4","2","2","3.25","3","2","2","2","2","2","3","3","4","3","3","4","4","4","4","6","5","4","3.8821065573770492","3.6925972602739727","3.512282191780822","3.3408027397260276","3.1779016393442623"
"INTL.59-1-TUN-TBPD.A","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
